subject,media_H,media_DD,media_UD,cluster
s020,0.10087272727272728,0.24519000000000002,0.14463,17
s020,0.1023090909090909,0.25299,0.14984999999999998,36
s020,0.10579999999999999,0.22350000000000003,0.11855000000000002,36
s020,0.09339090909090908,0.18231000000000003,0.08885000000000001,17
s020,0.09589090909090908,0.21373999999999999,0.11845000000000001,36
s020,0.10541818181818181,0.16942,0.06391000000000001,7
s020,0.09933636363636361,0.22456,0.12667,17
s020,0.10990000000000001,0.17343,0.06338999999999999,7
s020,0.10671818181818181,0.15729,0.05158999999999999,7
s020,0.1028181818181818,0.14926,0.048909999999999995,17
s020,0.10373636363636364,0.19718,0.09339000000000001,7
s020,0.11184545454545454,0.22880999999999996,0.11821000000000001,45
s020,0.10807272727272726,0.15663,0.05045000000000001,45
s020,0.11204545454545455,0.16332,0.051870000000000006,45
s020,0.11007272727272731,0.21157999999999996,0.10369999999999999,38
s020,0.10509999999999999,0.15794999999999998,0.05229000000000002,7
s020,0.10033636363636363,0.16088,0.06009,40
s020,0.1045909090909091,0.16212,0.058789999999999995,7
s020,0.10444545454545455,0.15416000000000002,0.05116999999999999,7
s020,0.10830909090909091,0.30499999999999994,0.19747,47
s020,0.10478181818181817,0.19139,0.08648,36
s020,0.1013909090909091,0.23450000000000001,0.13341999999999998,38
s020,0.1085909090909091,0.14289,0.033839999999999995,7
s020,0.10010909090909091,0.13695,0.03854999999999999,17
s020,0.1025,0.15993,0.05786999999999999,7
s020,0.09854545454545453,0.13665,0.039569999999999994,17
s020,0.09960909090909092,0.15719999999999998,0.05776999999999999,7
s020,0.10259999999999998,0.16824,0.06591,7
s020,0.0920909090909091,0.13574000000000003,0.043019999999999996,17
s020,0.09882727272727272,0.19327,0.09601999999999998,22
s020,0.09983636363636364,0.17648999999999998,0.07773000000000001,17
s020,0.09802727272727273,0.15889000000000003,0.06149,17
s020,0.09752727272727274,0.18905,0.09167,38
s020,0.09270909090909091,0.22506000000000004,0.13306,35
s020,0.09855454545454546,0.13945,0.04165,17
s020,0.10598181818181819,0.18625000000000003,0.08052000000000001,17
s020,0.103,0.14547000000000002,0.04352,17
s020,0.09733636363636364,0.19622999999999996,0.09959,17
s020,0.10366363636363635,0.20130000000000003,0.0978,17
s020,0.10109999999999998,0.14233,0.042550000000000004,17
s020,0.10330909090909092,0.20233999999999996,0.10115999999999999,43
s020,0.1048818181818182,0.17506,0.0725,17
s020,0.09866363636363636,0.1464,0.049699999999999994,17
s020,0.09897272727272727,0.15030000000000002,0.053470000000000004,40
s020,0.0974181818181818,0.37292000000000003,0.26749,47
s020,0.11334545454545455,0.3880699999999999,0.27637999999999996,47
s020,0.11125454545454545,0.35705000000000003,0.24627999999999997,47
s020,0.11876363636363635,0.40681,0.28831,12
s020,0.11272727272727273,0.27435000000000004,0.15950999999999999,12
s020,0.11750000000000002,0.35519,0.23748,20
s020,0.11078181818181819,0.30865000000000004,0.19682,18
s020,0.11432727272727274,0.30546,0.18388,41
s020,0.10400000000000001,0.3088,0.20084,36
s020,0.12698181818181817,0.54532,0.41839000000000004,31
s020,0.10289090909090909,0.23962999999999995,0.13049,36
s020,0.11784545454545453,0.42896999999999996,0.31090000000000007,41
s020,0.10394545454545455,0.37622,0.27281,22
s020,0.10891818181818182,0.33144,0.22371999999999997,46
s020,0.10967272727272728,0.39774000000000004,0.29054,46
s020,0.11503636363636364,0.28194,0.16643000000000002,36
s020,0.11528181818181817,0.21229000000000003,0.0982,45
s020,0.10992727272727273,0.16116000000000003,0.05151,45
s020,0.11037272727272728,0.1645,0.054810000000000005,45
s020,0.11061818181818182,0.14128999999999997,0.030809999999999997,45
s020,0.1096090909090909,0.16550000000000004,0.057700000000000015,45
s020,0.12636363636363634,0.33666999999999997,0.21139999999999998,31
s020,0.10511818181818183,0.49488000000000004,0.39186999999999994,31
s020,0.11866363636363637,0.35039000000000003,0.23370000000000002,38
s020,0.11974545454545454,0.25952000000000003,0.13986,8
s020,0.12678181818181822,0.31584999999999996,0.18872,20
s020,0.1215818181818182,0.27623000000000003,0.15593,22
s020,0.11244545454545456,0.15078,0.037809999999999996,45
s020,0.11027272727272729,0.2751,0.16586,38
s020,0.1108818181818182,0.15573000000000004,0.0452,45
s020,0.11022727272727274,0.25731,0.14749,36
s020,0.10733636363636365,0.15988999999999998,0.052379999999999996,7
s020,0.11042727272727274,0.13616,0.026889999999999997,45
s020,0.11719999999999998,0.24212999999999996,0.12594,45
s020,0.11020909090909091,0.14092,0.03186,45
s020,0.09740000000000001,0.22177000000000002,0.12632000000000002,41
s020,0.11196363636363636,0.19924,0.08769,36
s020,0.11639090909090909,0.15004,0.034999999999999996,45
s020,0.11311818181818181,0.22776000000000002,0.11631999999999998,38
s020,0.11324545454545455,0.16570000000000001,0.05274000000000001,45
s020,0.10636363636363635,0.14884999999999998,0.042440000000000005,7
s020,0.11425454545454544,0.19624999999999998,0.08269000000000001,45
s020,0.10935454545454547,0.15333000000000002,0.04386,7
s020,0.10921818181818184,0.14803000000000002,0.03971999999999999,45
s020,0.11561818181818183,0.1416,0.02752,45
s020,0.10944545454545457,0.17939,0.07004000000000002,7
s020,0.11093636363636362,0.20823000000000005,0.09618,45
s020,0.10827272727272728,0.20081,0.08958,38
s020,0.12071818181818181,0.16737000000000002,0.04825,45
s020,0.11183636363636364,0.20851999999999998,0.09185999999999998,36
s020,0.1279272727272727,0.50281,0.37162,18
s020,0.10899999999999999,0.26794999999999997,0.15738999999999997,36
s020,0.1019909090909091,0.29091,0.19080999999999998,49
s020,0.10626363636363635,0.26236000000000004,0.15560999999999997,36
s020,0.10934545454545455,0.16877999999999999,0.05967,45
s020,0.10650909090909089,0.22795,0.12254000000000001,45
s020,0.10595454545454545,0.1676,0.06214000000000001,45
s020,0.09759999999999999,0.17473,0.07796,36
s020,0.09798181818181818,0.30176000000000003,0.20644,42
s020,0.10162727272727273,0.15347,0.052739999999999995,17
s020,0.11324545454545455,0.31613,0.20439000000000002,34
s020,0.09889090909090908,0.15033999999999997,0.053250000000000006,17
s020,0.10592727272727273,0.23653,0.13255,36
s020,0.10770909090909092,0.18924999999999997,0.08096,7
s020,0.10666363636363636,0.39859999999999995,0.28695000000000004,31
s020,0.11039999999999997,0.36538,0.25671999999999995,31
s020,0.12599090909090913,0.3061,0.18097,12
s020,0.10394545454545455,0.25915000000000005,0.15328000000000003,36
s020,0.10074545454545453,0.19065,0.09068000000000001,17
s020,0.10897272727272728,0.20154,0.0916,45
s020,0.09091818181818181,0.16905,0.07936999999999997,40
s020,0.0906909090909091,0.14594000000000001,0.05776999999999999,17
s020,0.09868181818181818,0.17136,0.07518999999999999,17
s020,0.12309999999999999,0.38138,0.25955999999999996,20
s020,0.09871818181818183,0.3352400000000001,0.23185000000000003,38
s020,0.09237272727272727,0.40153999999999995,0.30906,18
s020,0.10078181818181817,0.34949,0.24836999999999998,44
s020,0.10623636363636364,0.35178,0.24508000000000002,38
s020,0.11464545454545455,0.5177700000000001,0.40267,34
s020,0.11855454545454545,0.52713,0.40584999999999993,31
s020,0.11957272727272726,0.48595,0.36527000000000004,41
s020,0.12080909090909091,0.33509,0.21234000000000003,38
s020,0.12116363636363635,0.49903,0.37451,18
s020,0.12118181818181818,0.34595000000000004,0.22094,31
s020,0.1165909090909091,0.27926999999999996,0.16166,38
s020,0.11936363636363635,0.29685,0.17505,38
s020,0.12201818181818182,0.22706999999999997,0.10470000000000002,45
s020,0.09507272727272725,0.20915999999999996,0.11395,36
s020,0.10283636363636363,0.28858999999999996,0.18248999999999999,38
s020,0.12199090909090912,0.30154,0.17948999999999998,8
s020,0.11031818181818182,0.32972999999999997,0.21885999999999997,38
s020,0.12224545454545455,0.32448,0.20000999999999997,12
s020,0.12370909090909091,0.29525000000000007,0.16849000000000003,12
s020,0.11674545454545454,0.30629,0.18827,38
s020,0.13637272727272728,0.35914999999999997,0.22199,12
s020,0.11193636363636364,0.17496000000000003,0.06312999999999999,7
s020,0.1080181818181818,0.27837999999999996,0.17004000000000002,22
s020,0.1228,0.33306,0.20883000000000002,38
s020,0.12405454545454546,0.48044000000000003,0.35662000000000005,18
s020,0.13749999999999998,0.36959000000000003,0.22681,20
s020,0.12306363636363638,0.22187,0.09822,45
s020,0.10799090909090908,0.14689999999999998,0.0387,7
s020,0.11063636363636363,0.2015,0.08950999999999999,36
s020,0.10324545454545454,0.24389,0.14060999999999998,36
s020,0.10619999999999999,0.29222000000000004,0.18686000000000003,36
s020,0.10564545454545454,0.23125,0.12699999999999997,36
s020,0.11294545454545456,0.2279,0.1143,36
s020,0.10775454545454545,0.17798,0.07135,17
s020,0.10813636363636366,0.15294,0.04661,45
s020,0.10499090909090908,0.19833000000000003,0.09459000000000001,40
s020,0.10421818181818181,0.21715999999999996,0.11406000000000001,17
s020,0.10152727272727273,0.21885,0.11826000000000003,17
s020,0.09485454545454544,0.19828,0.10521,38
s020,0.10436363636363638,0.18444999999999998,0.08005000000000001,36
s020,0.09773636363636364,0.34319,0.24678999999999998,35
s020,0.1056090909090909,0.18719999999999998,0.08314999999999999,36
s020,0.10816363636363636,0.17319,0.0663,45
s020,0.1144,0.20404,0.09076,45
s020,0.11194545454545453,0.14973999999999998,0.03919000000000001,45
s020,0.10396363636363636,0.13589999999999997,0.033080000000000005,7
s020,0.10940909090909091,0.14245000000000002,0.03408,45
s020,0.11307272727272727,0.17266,0.05913,45
s020,0.10390909090909091,0.17661,0.07361000000000001,17
s020,0.10713636363636363,0.17708,0.07055,45
s020,0.10350909090909091,0.17720000000000002,0.07363,17
s020,0.10995454545454543,0.19033999999999995,0.08016,45
s020,0.10657272727272726,0.13981000000000002,0.03309,45
s020,0.0999,0.198,0.09677,36
s020,0.09785454545454547,0.32594,0.22893999999999998,23
s020,0.11184545454545454,0.23770000000000002,0.1252,38
s020,0.09949090909090907,0.15497,0.05501,40
s020,0.10940909090909091,0.25384999999999996,0.14414,36
s020,0.10727272727272727,0.21918,0.11128999999999997,7
s020,0.10629090909090907,0.19458000000000003,0.08883,7
s020,0.10630909090909091,0.25699000000000005,0.14926,49
s020,0.12046363636363638,0.21817999999999999,0.0971,45
s020,0.11339999999999999,0.23820000000000005,0.12142999999999997,36
s020,0.10758181818181821,0.19833000000000003,0.09060000000000001,45
s020,0.12112727272727274,0.20605,0.08361000000000002,45
s020,0.12258181818181817,0.21762,0.09337,45
s020,0.1137,0.17498,0.059860000000000003,7
s020,0.11243636363636365,0.19286999999999996,0.07837999999999999,45
s020,0.11556363636363635,0.20180000000000003,0.08466000000000001,45
s020,0.11313636363636363,0.19561,0.07990000000000001,7
s020,0.11988181818181819,0.24291000000000001,0.12273,45
s020,0.11710909090909091,0.18815,0.06944,45
s020,0.10893636363636365,0.27610999999999997,0.16589,2
s020,0.1076818181818182,0.19971,0.09308999999999999,45
s020,0.12363636363636363,0.19304000000000002,0.06773000000000001,45
s020,0.11561818181818184,0.15480000000000002,0.039209999999999995,45
s020,0.07681818181818183,0.30002,0.22006000000000006,47
s020,0.09611818181818182,0.23740999999999998,0.14080999999999996,25
s020,0.09248181818181817,0.15311000000000002,0.06050999999999999,17
s020,0.08946363636363636,0.25190999999999997,0.16166,42
s020,0.09086363636363637,0.16943,0.08041000000000001,17
s020,0.08676363636363636,0.25079,0.16367,2
s020,0.09048181818181818,0.4655,0.37707999999999997,22
s020,0.0986909090909091,0.21042,0.1093,36
s020,0.08913636363636364,0.1855,0.09698999999999999,17
s020,0.08500909090909091,0.24447000000000005,0.15774999999999997,42
s020,0.09175454545454546,0.16665000000000002,0.07502,17
s020,0.09205454545454544,0.13988,0.04737999999999999,17
s020,0.09540000000000001,0.15565999999999997,0.060139999999999985,17
s020,0.09426363636363638,0.21835,0.12463999999999997,25
s020,0.09204545454545454,0.20377,0.11147,36
s020,0.08574545454545454,0.16995,0.08402,14
s020,0.0887090909090909,0.13465,0.044969999999999996,17
s020,0.08514545454545455,0.17137,0.08558000000000002,17
s020,0.09122727272727271,0.12405,0.0327,17
s020,0.09735454545454546,0.15245,0.05444,17
s020,0.0918090909090909,0.13091999999999998,0.03822000000000001,17
s020,0.09273636363636363,0.12352999999999999,0.029470000000000003,17
s020,0.09085454545454545,0.13734000000000002,0.04565999999999999,17
s020,0.09384545454545455,0.17962999999999998,0.08388000000000002,17
s020,0.09319090909090909,0.13923000000000002,0.04596,17
s020,0.08909999999999998,0.14098000000000002,0.0478,17
s020,0.09116363636363638,0.18509,0.09212000000000001,14
s020,0.09081818181818181,0.13586,0.04322,14
s020,0.09609999999999999,0.14701999999999998,0.049049999999999996,17
s020,0.09398181818181818,0.13677999999999998,0.04089999999999999,17
s020,0.08801818181818183,0.13864,0.052090000000000004,26
s020,0.09666363636363638,0.14177,0.04428,7
s020,0.10356363636363639,0.13101000000000002,0.025520000000000004,7
s020,0.09672727272727273,0.13489,0.036809999999999996,17
s020,0.09200909090909092,0.1255,0.03208,17
s020,0.09227272727272728,0.12800999999999998,0.03409,17
s020,0.0953,0.1227,0.025770000000000005,7
s020,0.09809090909090906,0.2052,0.10506,42
s020,0.10045454545454545,0.12879,0.026080000000000002,7
s020,0.10165454545454546,0.15921,0.05567999999999999,7
s020,0.09946363636363637,0.13194,0.03014,7
s020,0.09326363636363634,0.12125000000000001,0.02497999999999999,7
s020,0.09902727272727274,0.12413,0.02280999999999999,7
s020,0.10020909090909091,0.14762999999999998,0.04487,7
s020,0.10303636363636365,0.12411000000000001,0.01867,7
s020,0.1109818181818182,0.12731,0.012869999999999998,7
s020,0.09780909090909091,0.14672999999999997,0.04548,7
s020,0.09617272727272726,0.12781,0.028470000000000006,7
s020,0.09259090909090908,0.19063000000000002,0.09707000000000002,43
s020,0.10058181818181819,0.13288,0.029270000000000008,7
s020,0.10354545454545455,0.17548,0.0699,36
s020,0.09475454545454545,0.14556,0.04495,7
s020,0.10208181818181816,0.23513,0.13352999999999998,36
s020,0.09647272727272727,0.14579999999999999,0.049179999999999995,17
s020,0.10428181818181818,0.18189000000000002,0.07726,7
s020,0.10245454545454548,0.14769000000000002,0.04497,7
s020,0.0886909090909091,0.15787,0.06266000000000001,14
s020,0.0931181818181818,0.24866000000000002,0.15306999999999998,23
s020,0.10690000000000001,0.20934999999999998,0.10324,36
s020,0.11599090909090909,0.36497999999999997,0.24927000000000002,35
s020,0.09890909090909092,0.22024,0.11851999999999999,36
s020,0.10274545454545456,0.14171999999999998,0.04117,40
s020,0.1132909090909091,0.14179999999999998,0.028980000000000006,45
s020,0.11456363636363637,0.14839000000000002,0.03343000000000001,45
s020,0.10590909090909091,0.22647,0.11573,38
s020,0.11026363636363636,0.16754000000000002,0.05143,7
s020,0.10655454545454543,0.17038000000000003,0.05848000000000001,7
s020,0.11428181818181816,0.21822,0.10315,45
s020,0.12112727272727275,0.23437000000000002,0.11559,45
s020,0.11193636363636363,0.41588,0.30265,44
s020,0.10857272727272728,0.23839000000000002,0.13084,8
s020,0.10736363636363637,0.22136999999999998,0.11274999999999999,17
s020,0.1144,0.40987999999999997,0.29575999999999997,35
s020,0.12257272727272728,0.4019100000000001,0.27978000000000003,12
s020,0.1133909090909091,0.28811,0.17349000000000003,12
s020,0.10413636363636364,0.14866999999999997,0.03761,7
s020,0.11361818181818183,0.23475000000000001,0.12106999999999998,45
s020,0.10493636363636365,0.18734999999999996,0.0814,17
s020,0.10095454545454546,0.19684,0.09065000000000001,7
s020,0.11273636363636363,0.18025000000000002,0.06764,7
s020,0.11085454545454548,0.16349,0.05074000000000001,7
s020,0.11009090909090907,0.17011,0.05999,45
s020,0.1076,0.19973000000000002,0.09238,45
s020,0.0992818181818182,0.16396000000000002,0.06536,17
s020,0.10013636363636363,0.14247,0.042770000000000016,7
s020,0.10535454545454544,0.14932,0.044120000000000006,7
s020,0.0967,0.16433000000000003,0.06756999999999999,17
s020,0.10202727272727272,0.17615,0.074,17
s020,0.1023,0.12613,0.02535,17
s020,0.10242727272727276,0.18559,0.08191999999999999,7
s020,0.11024545454545454,0.15819,0.046689999999999995,7
s020,0.11178181818181819,0.14131,0.028279999999999993,45
s020,0.10202727272727273,0.18921,0.08081,38
s020,0.1127181818181818,0.1432,0.029349999999999998,45
s020,0.10866363636363639,0.19851999999999997,0.08939,45
s020,0.10610909090909092,0.19532,0.08995,17
s020,0.11267272727272726,0.20391000000000004,0.09174,38
s020,0.11211818181818183,0.19796999999999998,0.08471999999999999,45
s020,0.11181818181818183,0.20894,0.09476000000000001,27
s020,0.11059090909090909,0.16007,0.04507,7
s020,0.1051181818181818,0.4174300000000001,0.31252,47
s020,0.10269090909090908,0.16947,0.06636,17
s020,0.09798181818181818,0.21206,0.11067,7
s020,0.09866363636363636,0.21610999999999997,0.11692,17
s020,0.09756363636363638,0.14999,0.05230999999999999,17
s020,0.09243636363636364,0.15675,0.06391000000000001,17
s020,0.08819090909090908,0.23113,0.14310000000000003,47
s020,0.1022818181818182,0.16845,0.06302,7
s020,0.10629090909090912,0.17174,0.06403,17
s020,0.09667272727272729,0.19498999999999997,0.09953,22
s020,0.08748181818181819,0.20115,0.11355,42
s020,0.1053,0.18199,0.07724999999999999,17
s020,0.10182727272727271,0.16935,0.06643,17
s020,0.10689090909090909,0.19837,0.09021,7
s020,0.10660909090909089,0.18375000000000002,0.07585,7
s020,0.09225454545454546,0.17569,0.08334,17
s020,0.09566363636363634,0.15933,0.06304999999999998,17
s020,0.09213636363636364,0.18364999999999998,0.09054,17
s020,0.08836363636363637,0.16507,0.07669000000000001,17
s020,0.09923636363636362,0.17417,0.07350999999999999,7
s020,0.10141818181818181,0.17906,0.07542000000000001,7
s020,0.09003636363636364,0.23777999999999996,0.14648,27
s020,0.10250000000000002,0.17269,0.06733,7
s020,0.1129818181818182,0.16237000000000001,0.046270000000000006,7
s020,0.10394545454545456,0.17962,0.07291,7
s020,0.10526363636363638,0.16827999999999999,0.06118,7
s020,0.10252727272727274,0.17893,0.07452,7
s020,0.09522727272727273,0.17775999999999997,0.08069000000000001,17
s020,0.09978181818181818,0.18262,0.08112,7
s020,0.09946363636363637,0.16479000000000002,0.06296,7
s020,0.10069090909090908,0.16380000000000003,0.06072999999999999,7
s020,0.10594545454545452,0.17004000000000002,0.06321,7
s020,0.09496363636363636,0.18244,0.08642999999999999,17
s020,0.10972727272727271,0.17367999999999997,0.061480000000000014,7
s020,0.11106363636363638,0.15957000000000002,0.045610000000000005,7
s020,0.10998181818181818,0.15713,0.04566,7
s020,0.11145454545454546,0.1979,0.08335,7
s020,0.10730909090909092,0.15962,0.049980000000000004,7
s020,0.104,0.16280999999999998,0.055779999999999996,7
s020,0.10369999999999999,0.14652,0.041350000000000005,7
s020,0.0991909090909091,0.21794000000000002,0.11703999999999999,36
s020,0.10614545454545454,0.15978,0.05162999999999999,7
s020,0.09307272727272728,0.16484000000000001,0.06481,7
s020,0.1087,0.18169000000000002,0.06901,7
s020,0.10243636363636366,0.18911999999999998,0.08544,17
s020,0.10277272727272728,0.23094,0.12694,36
s020,0.10226363636363639,0.22925,0.12415000000000001,7
s020,0.10562727272727274,0.15993000000000002,0.052160000000000005,7
s020,0.10774545454545455,0.15382999999999997,0.04455,7
s020,0.10101818181818181,0.15345000000000003,0.052039999999999996,7
s020,0.12023636363636364,0.4045000000000001,0.28630999999999995,22
s020,0.13030909090909093,0.24697,0.11786,32
s020,0.12451818181818183,0.29735,0.17424,8
s020,0.11286363636363635,0.26538,0.15348,36
s020,0.1274818181818182,0.27344999999999997,0.14842000000000002,38
s020,0.12353636363636364,0.21252999999999997,0.08971000000000001,45
s020,0.11681818181818183,0.23210999999999996,0.10863,36
s020,0.13136363636363638,0.24036999999999997,0.10906999999999997,32
s020,0.12187272727272727,0.21556999999999998,0.09479,45
s020,0.11300909090909092,0.22887000000000005,0.11478,7
s020,0.12231818181818181,0.15784,0.03880999999999999,45
s020,0.11911818181818182,0.41639,0.29112,23
s020,0.12913636363636363,0.25097,0.12390999999999999,45
s020,0.1263181818181818,0.31511999999999996,0.19362,8
s020,0.1307,0.27799,0.14931999999999998,32
s020,0.12993636363636363,0.29481999999999997,0.16785999999999998,12
s020,0.12120909090909092,0.24176999999999998,0.12396,38
s020,0.11161818181818184,0.26686,0.14707,12
s020,0.1158818181818182,0.23067000000000001,0.11639999999999999,45
s020,0.11484545454545453,0.23515000000000003,0.12195999999999999,45
s020,0.11805454545454547,0.2065,0.08503000000000001,12
s020,0.11464545454545455,0.19711,0.0775,7
s020,0.11864545454545455,0.20901999999999998,0.08978,45
s020,0.1218090909090909,0.19330999999999998,0.07402,45
s020,0.11796363636363637,0.21002,0.09428,45
s020,0.11879090909090909,0.15080999999999997,0.032630000000000006,45
s020,0.1221,0.14244000000000004,0.02204,45
s020,0.11877272727272727,0.13413999999999998,0.016929999999999994,45
s020,0.11552727272727274,0.13206,0.017280000000000004,45
s020,0.12452727272727276,0.16696,0.040990000000000006,45
s020,0.1142818181818182,0.13342,0.020909999999999998,45
s020,0.10386363636363637,0.18369,0.08327999999999999,22
s020,0.11127272727272729,0.12322,0.014050000000000002,45
s020,0.11426363636363637,0.20948000000000003,0.09762000000000001,45
s020,0.12990909090909092,0.30432,0.17435,12
s020,0.13328181818181817,0.25615000000000004,0.12210000000000001,32
s020,0.1361,0.2799,0.14473,32
s020,0.12216363636363638,0.25992000000000004,0.13898000000000002,45
s020,0.12186363636363637,0.20574000000000003,0.08581000000000001,45
s020,0.12482727272727273,0.19638,0.07446,45
s020,0.1205818181818182,0.18837,0.06958999999999999,45
s020,0.11596363636363635,0.23171,0.1131,12
s020,0.12415454545454546,0.19627,0.07474,45
s020,0.13456363636363639,0.3027500000000001,0.16786999999999996,32
s020,0.12067272727272726,0.22291000000000002,0.10513999999999998,12
s020,0.1131909090909091,0.18285,0.06974,45
s020,0.12186363636363638,0.16143000000000005,0.04242,45
s020,0.12239090909090908,0.15361999999999998,0.03195,45
s020,0.11994545454545456,0.14563,0.027229999999999997,45
s020,0.11474545454545454,0.13892,0.02629,45
s021,0.07950909090909092,0.5302499999999999,0.44936,41
s021,0.08065454545454545,0.41738,0.33724,22
s021,0.0786818181818182,0.30338000000000004,0.22445999999999997,0
s021,0.07676363636363635,0.25289000000000006,0.17595,42
s021,0.0758727272727273,0.25484,0.1802,0
s021,0.07970909090909091,0.31206999999999996,0.23329,22
s021,0.08189090909090908,0.31276999999999994,0.23238000000000003,22
s021,0.07820909090909091,0.26004,0.18277000000000002,27
s021,0.08563636363636364,0.26162,0.17727,0
s021,0.07960909090909091,0.27801000000000003,0.19831000000000004,27
s021,0.08097272727272728,0.33061999999999997,0.25042,38
s021,0.08,0.22873000000000002,0.14833000000000002,6
s021,0.07650000000000001,0.22957999999999998,0.15277,6
s021,0.08607272727272729,0.25558000000000003,0.16932,42
s021,0.08253636363636364,0.22631,0.14597,17
s021,0.0805090909090909,0.21677,0.13877,6
s021,0.0774,0.3383999999999999,0.26187000000000005,11
s021,0.08375454545454546,0.22589,0.14226,6
s021,0.08559090909090909,0.25442,0.1703,0
s021,0.07872727272727272,0.24393999999999996,0.16756,0
s021,0.08342727272727272,0.23484,0.15352,17
s021,0.08526363636363635,0.23259999999999997,0.14892,0
s021,0.07673636363636364,0.21295999999999998,0.1384,6
s021,0.08278181818181816,0.23596,0.1548,17
s021,0.08105454545454545,0.2433,0.16399,0
s021,0.08600000000000001,0.23149000000000003,0.14734,17
s021,0.08716363636363637,0.23093,0.14594999999999997,17
s021,0.08316363636363637,0.24830000000000002,0.16727,0
s021,0.07790909090909091,0.30063999999999996,0.22488999999999998,0
s021,0.08105454545454546,0.23071999999999998,0.15201000000000003,0
s021,0.07337272727272727,0.27152000000000004,0.20146999999999998,0
s021,0.0822818181818182,0.29247,0.21051000000000003,0
s021,0.07874545454545455,0.35717999999999994,0.27972,39
s021,0.07859999999999999,0.25576999999999994,0.17826,0
s021,0.07635454545454545,0.26548,0.19155,0
s021,0.08122727272727272,0.25778,0.17906999999999998,0
s021,0.07640909090909091,0.27605,0.20214,0
s021,0.07515454545454545,0.31221,0.23754,38
s021,0.0707090909090909,0.23893000000000003,0.17044,6
s021,0.07696363636363636,0.29364,0.21669,27
s021,0.07893636363636364,0.24404999999999996,0.16590999999999997,6
s021,0.07572727272727274,0.23883000000000001,0.16416,6
s021,0.08097272727272728,0.26219000000000003,0.18276,38
s021,0.07821818181818181,0.24312,0.16508000000000003,6
s021,0.07277272727272727,0.25581,0.1827,6
s021,0.07406363636363636,0.21854,0.14697,6
s021,0.07480909090909091,0.26779000000000003,0.19479000000000002,42
s021,0.07848181818181818,0.22088999999999998,0.14306,6
s021,0.07483636363636365,0.27846,0.20578000000000002,42
s021,0.08465454545454545,0.21681999999999996,0.13399,17
s021,0.08808181818181819,0.4508400000000001,0.36282000000000003,18
s021,0.07953636363636363,0.29152000000000006,0.21372,49
s021,0.08269090909090909,0.27497000000000005,0.19097999999999998,2
s021,0.08360909090909091,0.28916,0.20493,25
s021,0.08416363636363636,0.2318,0.14709,17
s021,0.08328181818181818,0.21305000000000002,0.12944,17
s021,0.07901818181818182,0.23294,0.15526,2
s021,0.07655454545454546,0.20367000000000002,0.1264,6
s021,0.08560909090909091,0.21388,0.128,17
s021,0.07289999999999998,0.19945,0.12672999999999998,6
s021,0.07741818181818182,0.24886,0.17096,25
s021,0.07994545454545456,0.26971,0.18874,25
s021,0.07719999999999999,0.31038000000000004,0.23312,11
s021,0.07541818181818181,0.21564999999999998,0.14035000000000003,6
s021,0.07907272727272728,0.27938,0.20106000000000002,25
s021,0.07463636363636363,0.22718,0.15274000000000001,6
s021,0.07851818181818183,0.34349,0.26525000000000004,11
s021,0.08850909090909091,0.22288999999999998,0.13394999999999999,17
s021,0.07740000000000001,0.24009999999999998,0.16335,42
s021,0.08227272727272726,0.20623999999999998,0.12057999999999999,6
s021,0.08713636363636362,0.28412000000000004,0.19587000000000002,2
s021,0.08592727272727273,0.23144,0.14619,17
s021,0.07989999999999998,0.23564999999999997,0.15502,42
s021,0.09278181818181817,0.23159000000000002,0.13732000000000003,17
s021,0.08631818181818182,0.21015,0.12229999999999999,17
s021,0.08749090909090908,0.20911000000000005,0.12174,17
s021,0.08013636363636364,0.20517000000000002,0.12486000000000001,6
s021,0.08639090909090909,0.23634000000000005,0.14868,42
s021,0.08280909090909092,0.19234,0.10906,6
s021,0.08200909090909089,0.18625,0.10290000000000002,6
s021,0.08237272727272725,0.20346000000000003,0.12122,6
s021,0.08516363636363639,0.22433,0.14028999999999997,17
s021,0.07324545454545456,0.19972,0.12588000000000002,6
s021,0.08056363636363637,0.20533,0.12429000000000001,6
s021,0.0845,0.22583999999999999,0.14165,17
s021,0.08367272727272729,0.21660000000000004,0.13325,0
s021,0.08399999999999999,0.27762000000000003,0.19646000000000002,25
s021,0.08495454545454545,0.29161000000000004,0.20663000000000004,42
s021,0.07925454545454547,0.23903999999999997,0.16068,0
s021,0.08166363636363637,0.22681000000000004,0.14522000000000004,17
s021,0.08049090909090909,0.23676,0.15511,25
s021,0.0808818181818182,0.21932999999999997,0.13989,6
s021,0.0835909090909091,0.3641500000000001,0.28083,47
s021,0.06621818181818183,0.22871999999999998,0.1629,10
s021,0.0832909090909091,0.24362000000000003,0.15931,17
s021,0.07662727272727272,0.22138,0.14308,6
s021,0.08532727272727272,0.20864000000000002,0.12161999999999999,42
s021,0.08497272727272728,0.20912000000000003,0.12476000000000001,17
s021,0.08093636363636364,0.21797999999999998,0.13764,17
s021,0.08517272727272727,0.25327,0.16869,42
s021,0.08225454545454546,0.4278700000000001,0.34898000000000007,18
s021,0.07794545454545454,0.23478000000000004,0.15711999999999998,42
s021,0.0828818181818182,0.24536000000000002,0.16202999999999998,0
s021,0.08022727272727272,0.21361,0.13273000000000001,6
s021,0.08033636363636364,0.22687,0.14668,6
s021,0.08047272727272727,0.26491,0.18266999999999997,22
